study_hours,sleep_hours,attendance,internet_usage,stress_level,final_score,result
1.8815444479970629,7.424165946401916,67.60741605146528,3.5517407999109203,2.4877428095690104,29.00943840206304,0
6.198473153382331,7.5228354880355,80.59932630266329,4.2002617497388295,4.6471011000450435,68.18026497567,1
3.6613355492701967,6.426299996061421,82.77376937958192,2.536838637914601,2.150017367054656,48.39619029301509,1
4.101292307031886,6.975645407739017,93.60658595838652,2.5885733928839976,1.1725118606863245,60.643105945950325,1
1.8628777206798146,9.142270358611864,66.91179600880888,4.153900734255747,1.641319306186743,19.114902117584272,0
3.183425913212226,8.727543170100711,49.80487844179174,1.1302583003045794,0.5938137686051856,54.71301101710678,1
4.166383884564799,7.4363236696740325,81.83849544753694,2.611479224816991,2.2454388025833474,50.32899143299642,1
2.2735096338665457,7.0380034781682,98.00511181510853,3.1904238899250577,2.180840143700686,36.23427039671063,0
4.563547027518508,7.120031326718261,92.38946352939438,3.4492187212850345,2.620168532514226,59.012238804472865,1
3.0990419651217924,7.613517972730417,82.09659415274626,2.4901933068091173,3.9850201393659246,49.1093496289536,1
3.562459375310085,5.977207434801595,75.08363814367952,3.0344410117058414,4.8249210238165245,42.50350612147324,1
3.097440081655905,6.742623462576655,88.0712259663731,0.5116726465870105,4.119600049310322,41.95254423452401,1
6.778417276763406,5.3314159261224106,70.26453800295532,2.3417515876661517,3.252357018084944,83.94700876080516,1
3.9797541628930992,7.399223122605279,84.7635776935622,3.4535087125544672,1.4496231408418518,59.07535436413443,1
2.4134336065661497,7.647195939702741,85.05470159166627,2.0177059657453205,-0.4862745991881683,49.28005859612933,1
5.233817368154783,6.516813537700626,90.6020990749888,3.0589842215895975,2.67380564121662,71.63189488428624,1
2.1687345250434666,8.573986763290034,100.0,3.446872500802698,2.382716423095625,51.99997690555027,1
4.313295392507133,5.774234336997659,83.92415967178766,2.657450799142235,4.742712178750712,64.4353503460023,1
1.0604948141803368,5.53562511979018,74.91036374292501,3.170463770996571,4.242861617257696,14.817829773155859,0
2.0077209266523544,7.224451818559972,79.74425687808005,2.0372674347153876,2.753247897721975,42.53888062912859,1
4.295291853803685,8.047098302612154,62.30924095110882,2.7933887203039536,1.2640161548124405,55.44672202193121,1
5.107699869993116,8.68392769145787,73.05286868910942,3.6102161695892225,1.5208311909439147,65.22624366628646,1
4.257052421784956,6.54111573713106,75.90717561886896,3.1569729609684343,4.224762542349555,42.11785173865763,1
3.8265275764176394,8.078680833431296,74.75911602065408,2.4134687304360645,0.3054323791582314,54.403279524243054,1
3.548344456616067,6.961491530499293,81.52354872033722,3.224216404290793,3.338156157338055,42.751646107321314,1
1.7822170144488592,6.82737270005918,71.775800676178,3.714609790636618,4.105062170895487,27.85586049874432,0
2.9202336874079373,7.883659937486672,91.21030667324472,0.950058721422522,1.7012397735499585,56.61823438812185,1
3.3090418435603186,7.65232287841342,80.00207064918197,4.159074064955898,3.048377733707164,32.30370427795009,0
5.585683339328374,5.42360784301575,79.90699678861385,2.663745261318928,7.391046601456803,59.60917438429507,1
4.515427434352692,8.476540349725896,76.72105283487082,3.42548993324023,1.419116857287212,64.09068413690454,1
1.3554397669558993,8.380091354147451,81.55190683858979,4.197246923645228,2.0132156958578724,24.6656496705625,0
4.486125954092192,6.374437298490471,88.25098264667635,1.628326302769534,2.8875056178481375,65.9502087187013,1
3.422376579375525,7.395803533437409,71.32869784289099,2.2905589975724534,2.7854476291646417,47.22618923128377,1
2.984616999541062,7.494030186282739,73.41883510924744,2.7114513041242954,2.966241438699565,42.224736202300264,1
4.917514433261302,7.260673765823907,76.96273971223336,2.2162464788755716,2.934168574446231,60.60656124929795,1
5.546499283743927,6.44969484615458,66.54129076526785,4.734936575836809,2.530609834136563,54.81338322639434,1
5.396920178674298,6.328376632061948,71.80742140278502,2.143227906173207,3.8779851392635027,57.86135137957993,1
2.7411737151660422,6.974445929008555,75.23779126455341,2.4444532205131333,4.487750009709082,39.6654306428586,0
3.536181436223178,8.172729019259364,88.74389180712727,3.2043890316029766,2.275906745255163,51.1216816282481,1
4.496895147105346,7.543600154594432,82.62561329001925,1.7978504739239112,3.418387034477409,58.63159921822048,1
5.463317690683539,6.629385667913894,81.93589911367545,2.6043192882437363,3.133602362073478,65.61865312869183,1
3.281238643232065,7.771698710648344,88.50897962167971,3.3174532612501753,2.978201528775366,45.24782651136972,1
3.7215115350042742,4.1514573793699245,78.62628211600604,2.667139595617489,6.127810458846602,48.447658848357065,1
2.3404975389909577,8.148765700372103,83.9046484992889,2.9066131411000518,0.9003235699406654,39.286276108274684,0
2.205690063878994,5.2602862212219,78.96778247067503,2.4706678875516292,5.0582347835769745,23.9841064712274,0
5.218788733591297,6.637559058596868,82.65362349399628,1.485529690819233,2.3707442779628214,72.9896853242486,1
6.0343600428562345,5.880330105373856,74.17241342388418,3.3215932113392386,3.486789619741352,67.95417547424282,1
3.891984817629499,5.705318524279094,55.611828417235714,4.754933071647241,4.48400978301328,37.282490319808545,0
5.5052993468380365,8.16082678737852,78.65720837813696,3.0184016307834383,2.136417486001604,76.37840928024892,1
4.542454037571451,6.5322987986881085,94.2274813609994,3.2252641172475496,2.278468736234762,62.58251629029718,1
3.0323203680923134,7.346503881730715,89.26215402241593,3.6927227551168595,3.707481889452161,43.7473589641035,1
4.5420934082626205,6.953079421120816,89.6539748459117,1.7306695034533008,3.6189268571796567,55.72331635864218,1
6.307054849698954,7.477040827223122,92.36130721806218,4.702514658129606,1.8182307371659945,76.63910261006218,1
3.9462609413350727,7.076821891060256,80.88657590961438,3.202328796422802,1.385593312490569,57.600368194451306,1
6.346965483721009,5.71700777581143,81.97315707405596,4.631856899089109,4.138087645107139,62.74484420182816,1
0.07038234386538367,7.99626681944714,73.8234810456565,2.266967004476011,1.5577894666917,16.20558027559391,0
5.232853756562836,6.506243416838688,76.8392714397295,4.818061922557825,3.6068970402143354,59.03435643522692,1
4.130570602357257,5.443418101340249,86.15771149771142,3.775155494034783,4.193465237504184,51.42221528774526,1
3.551488974301199,6.571884839034087,92.03884437168816,3.5530400858523583,1.4206583002209028,58.36494077566313,1
4.137641164803253,8.50075979063431,78.60553724319,3.234024454353148,1.1108932710645312,57.94042994439678,1
1.0186466280986606,7.850221742113493,75.49810735148588,2.7514713819255507,1.8441591468181944,31.0349969207271,0
3.670492168243732,6.6513478655921405,80.00527958856597,4.2005316584738726,3.9823131591819183,39.37286834572536,0
4.53566885726762,6.650742295681571,86.01206748929116,3.140359869848047,2.6510580297073796,60.25709585644444,1
6.216841067112274,6.678364948782617,65.56145183866458,1.0329302964128477,5.000309724589949,70.19270011266624,1
3.222594672589529,9.076747983560841,57.03819046862762,1.8828135382929976,-0.988388534212598,42.20228138954737,1
2.7872595956602186,7.381935452231553,74.49463150508416,2.8141542478072528,3.929232045571071,41.51568783182752,1
3.2473644346231954,7.43004164719107,67.79287574085842,3.309998983165555,2.3456393819308254,53.1235968675608,1
5.373103176553111,8.030283454031842,74.9185980235269,2.9434115111001042,2.8293014183117142,64.57615494134639,1
4.493126664489527,7.238789159026513,78.52219681182528,4.218970789793663,2.8410123250322195,56.89306490015993,1
3.2053596943494416,6.740957854179297,75.46751590976987,1.0488981359613752,4.398597681846172,44.221452459886905,1
4.769901149670034,6.803650150915022,94.52467534470745,3.14358793650516,2.8089878845321667,60.583339108502024,1
4.14561632402206,6.928398740585936,83.2674476460232,1.1820207746128453,1.9729808342362516,51.02259292731929,1
5.452967485799334,6.962777763490158,83.00474359610828,3.759712295484168,4.457726523780905,59.467352882818844,1
2.9469203591839714,7.72762954363698,86.22207144043402,2.905541285557997,2.1588898104808787,38.24717092713351,0
3.508506780103348,7.051945885807299,68.61166882219231,3.419609972024118,3.169612587816911,51.0106337183047,1
3.4118377703017635,7.73264007721558,90.39111787420269,2.136117039410234,3.5021118368292155,49.383706843183354,1
1.8047275778018221,6.919283419891418,79.2423571346454,4.279464931657751,2.048761338014147,27.43393373383219,0
4.444180415596864,7.07863519031609,86.70480617241212,4.041724664058851,3.516855707323167,59.781854388867266,1
4.391582908269834,5.001799315467892,69.28142766959844,3.5835443030118874,4.408305928069217,43.10780140713623,1
4.0076701849636915,7.916327674702481,64.46241233983936,2.8704827531365593,1.9515029696531467,45.93713391598655,1
3.64811929993728,7.346488475897993,88.17889658025028,3.579857285295132,2.725790489486296,50.663927770128126,1
1.8769438869243786,7.998010109859652,83.76409526097517,2.293107432012651,0.5017680286934121,43.452761483241616,1
3.3690320158519613,4.10374462180631,70.9794844564249,3.855555659020712,5.117418335373255,39.54664273250309,0
3.485928225209846,9.088374704780728,71.30336918725305,4.649480894323921,2.2626981876324113,43.66756055694112,1
2.796584096167572,6.860410371844826,91.2543478441477,4.070610559979186,4.02578081673997,39.539951237661796,0
3.7580714325009863,8.108182816737516,68.10588107132672,2.2703975301925903,1.8291776059352491,51.81450765178608,1
4.606076285221808,5.960094072874469,96.42672953255963,3.361417317273103,4.283029385638424,60.70815283180919,1
6.829278851815795,7.61277390506257,70.99379265352131,1.7068584562413522,2.0929835893009727,76.84138084924503,1
4.261866719247759,5.946584436826344,86.38391925608383,3.572390311175676,5.409998949001638,50.79946055711387,1
4.386325586084147,6.376231039304195,76.71381524251015,3.450603412862539,3.423416382901641,47.76091754747739,1
3.8883311263507494,8.914031353866786,86.03187431082343,1.130183660467836,1.317810738268062,60.20229747378684,1
1.1218431770514377,6.809317599236653,74.55885997885807,1.8382161560876362,4.336712544905412,18.832992654744494,0
3.9602291868261745,7.217432873179723,78.37207093927705,2.7168611032562326,2.0051956419743706,66.36670777349796,1
4.09034531491154,7.8700677306887545,80.40919175395722,2.699140252859174,3.6887214538081396,52.05101534320938,1
7.694863168727929,7.495681887972605,69.97812544218527,1.7905230645811947,0.9738567022840181,85.3921119548965,1
3.7114585528283164,7.150418905143576,87.40824345420125,3.388978729352184,4.479223225969222,46.92975360051611,1
4.452321013500419,7.3649610024662255,74.86786433528415,3.251473608940512,2.2623634135818,58.55268911873425,1
3.947932345442135,9.403415585238275,77.71400084659982,2.8057308680214805,0.35388566693644363,64.84111036924807,1
2.246982943570702,6.9423812029664145,70.05650625391488,2.244208499841637,1.1676086258506426,33.71588506080333,0
5.71423422177253,7.201099046714967,54.376663412046895,4.048707126416564,2.34410623590734,52.75757464657336,1
5.127899549030161,8.050654396007612,78.08972237399831,4.6554071130882955,0.9095390729655035,67.66020488754842,1
5.18654792056457,8.105525932957985,100.0,2.516438516153463,1.2868277216685426,67.35595320050342,1
2.635918817807892,8.18703030556038,87.84604287898024,2.3878330828451793,1.6756587286507398,42.40524021124372,1
6.104191466404149,7.638730222029185,79.80739620265605,3.4912076654119963,3.3190613924437207,70.0754929815719,1
1.8972234058115784,5.8569950872695165,77.37109170791733,2.641970620253014,4.350608264131109,27.850236535222194,0
4.880285640700405,8.633431532301096,80.22465892812046,2.8606027993367658,1.6742451211000184,67.2463805299383,1
7.285683438714968,5.853654606981312,85.4711911517521,3.7396531517246716,3.0508260041731257,81.49906200944777,1
2.514195512303967,7.3026354652390335,68.19187184691155,1.0906439124927072,1.8166104451582363,38.41636170097745,0
3.150553405595842,6.245724149980642,91.14321694668872,4.318302324852669,5.5530008683706695,39.03454098877142,0
4.1494770476314615,6.935861653407008,87.15381315441245,3.0726805243293414,2.328937311829746,57.5856685379141,1
3.244786518825701,7.32876241030348,87.18185725707934,2.58850685543782,4.327445841753815,45.259652844537165,1
1.6740048534008007,7.3213572154502735,84.38475738809727,2.9107658457785512,2.43558158566886,33.542809763655264,0
4.102844462209041,7.421920754235285,80.1961665769399,2.9624293550205185,2.580367181908219,58.2208990695236,1
2.4065444294108427,8.613711269058648,86.7286123596682,1.2687986965550746,2.456653891171282,44.59629340481102,1
4.710388645952772,7.453534301513979,85.91814133741379,4.494938227453236,3.8183581204246773,58.52066378254212,1
2.620863648649295,6.755843364709351,76.45959289058976,3.0413256322706186,3.133344075011561,28.88605910537312,0
6.324901607526309,7.964087168288358,74.26398227103098,3.443002130447375,1.6476697781901035,75.59800543512581,1
2.825120061495644,8.189470488924641,81.01856295261987,3.9515497705740428,1.7546090625531456,43.541989574496064,1
3.5169077256914867,5.7723921848630075,95.49020151495188,1.9788375424396998,4.56556534336911,54.372037912635065,1
5.220275826054505,7.597400069849858,67.60892924346099,3.4734718990352285,3.2939036170198976,55.48893213030411,1
2.153703525349067,7.701172742310899,65.3247473424756,2.7323589091012064,2.3030571166832527,27.768431030221212,0
4.341189901906194,6.702436496640008,81.64760841236517,3.846770775216494,3.9164498013831457,49.50923701315422,1
5.960714131423642,8.37570681331162,80.50887701856018,0.8727725796485046,3.262652918959321,78.17102292204555,1
1.5887751481581587,6.849944412967473,81.73341664370409,2.900905699758731,3.531365199297311,32.712639951201766,0
4.276950787798456,7.125576453471543,82.439531979085,2.3971793442160383,3.1860764025332355,54.2975554417535,1
4.389824191372635,6.82692817571613,77.76797745365195,3.4322629506341555,1.654160999193802,61.59559881830127,1
5.172734307665966,7.015579047581467,94.89863438602082,3.470044187368202,0.35369081558946913,73.16686243237353,1
2.144573933682877,5.903724913104798,63.99096021523484,2.292374105177974,4.48465081612537,26.467548672980353,0
2.0193150803735858,5.559949117405706,71.71502975219754,2.2878261358239564,4.345226651313422,27.38463300603052,0
4.782912348425347,8.594505063224972,78.96745239850952,2.8893346314426704,0.8907122618602863,67.6923222402112,1
4.445477009849779,6.153038651681673,63.568111888458326,2.1033577726847916,4.090491552504672,52.765394098591706,1
4.375739275518815,6.008607650543693,78.24145595567929,3.841983695452127,3.9309886202593987,63.063012048707066,1
4.519672314245463,4.846609886396285,96.61470165728018,2.630792799552554,6.281170364237614,52.09608409707174,1
2.979962917632264,6.361038252310498,80.20886488295962,0.09301178067835858,3.72507261594848,48.816628358106726,1
4.348380545741505,5.676910206592502,82.30700905718683,2.625177943378194,3.5761665083373306,53.12721422208249,1
4.439608709948022,8.642015160136369,67.3983523482742,1.9614561791560277,2.3481510788229203,51.64994335306136,1
2.928472872960448,8.009817089342635,73.83638591960522,1.3687241845390545,1.7730518357111629,45.09775677981075,1
6.798661766717135,6.311849654822276,76.24803619676064,1.7625733617774275,4.214687028850031,79.5932701419798,1
4.710749381367681,9.252435805344309,76.82284903243766,3.10940847183297,0.2701534884628908,77.98609237811684,1
2.213044754196027,7.981765486991594,92.81643795003768,4.328640828248231,1.3684076275109698,37.66055293703716,0
4.984830412950744,6.675168616491377,85.57691060725125,3.31318447386498,3.408999613694319,56.4261154891408,1
2.537977494659018,4.500594285126427,68.88542043062968,2.3934966117842604,5.512234358417258,31.598992722847974,0
5.1806269056136784,9.290942572590742,82.46504778432005,3.4559041951707026,1.1888844627760908,56.88300588780737,1
5.737893368511106,5.610427533236404,84.98221748496785,2.5409096897810084,4.120926713453853,69.09014221111036,1
2.7689765224724345,5.354601253043108,91.40149038521267,2.305399630836855,2.8090389631864947,44.96146156371724,1
5.445064193866482,8.02257043200964,95.80540686568374,1.8456373317670156,1.5446556844019708,80.38467988075801,1
4.619171390404747,9.439752406339274,69.84905808172131,1.2481711932482809,1.3540660608045418,66.81006806759746,1
5.233090239991735,8.384272818510517,71.89142488789662,2.610076293440555,1.3183511022463763,63.523626980373884,1
6.845189473980922,7.56390912005236,67.42422141085383,3.158053489920132,2.189707477433092,77.23056915520925,1
3.631917825995694,7.594754341665286,77.65980140893019,2.90337632998511,3.3916221642406508,43.19651754113112,1
2.8693957534637655,7.853415558780307,84.66358374446335,2.5840330720526414,1.4346112139607698,40.41543131191137,1
2.665728355561715,7.758928589786765,89.87334516589102,2.054253939303219,0.6982681919703351,49.66371673974052,1
2.776284572551843,7.281191423969376,79.24048976357477,3.6082461916849686,2.55817745650513,32.83421761522766,0
3.8843474358788437,7.104201103951876,76.80152476745155,1.682868080053415,2.411624944799387,51.62181123645898,1
4.511727962224966,6.937406872100477,81.5175799224874,3.7760279138434756,2.0963468081462686,52.85193435552021,1
4.415036198995028,6.246035411133324,71.64857098369977,1.9977829810732752,3.5785861329679856,57.240610988429,1
5.240774873554036,6.719324923133226,100.0,2.247564762646965,3.7721807241135576,79.37540825835175,1
4.0195028378168605,5.3070431858046145,63.923389728819416,1.533214809384323,4.6836682526275695,40.430339258773984,1
6.1803011157359755,6.90166037320525,81.84740578895725,2.4985978531143633,3.4053206994809875,65.28430337436839,1
3.603014750143066,6.011408892849083,100.0,3.975312458477979,5.80199880566634,45.85109054639169,1
8.080253749884427,5.896410682784229,80.06799844559998,3.5156280884439566,3.760710455658207,90.34874892410873,1
4.938501021647509,7.179894151153478,78.09960964998506,3.978422112028035,3.0984544834911913,59.75443645421864,1
2.7142636653755763,8.3920022863446,76.42554577189573,3.522142545933936,1.098784351056266,38.59684401517235,0
2.3936612529083314,7.918316606002313,78.19608318237592,1.8963301714696308,1.235323674110714,40.12893329850824,1
4.723708622864778,5.429499396376823,93.7284847467653,2.669210775672443,3.9855929502054073,63.88357625362469,1
3.664805822011224,6.010371863429662,57.88138088670493,2.2198008708825374,3.510869565048649,47.75328607748555,1
5.071000741138138,7.940771187988216,95.33433701296326,4.33057490403904,2.4187046095589095,56.03650563648306,1
4.709856436860317,6.017512606461691,65.76042847549854,1.8032113535736884,6.331563180239067,48.71244664846992,1
3.890756631014691,6.775366850002976,77.33347670765585,3.8936976893891106,2.508589713721184,50.372078485928384,1
2.7298094228973926,7.550052099024552,75.70755579701338,3.8929538701087694,2.0333225953599854,33.56792751408675,0
1.7277291629712028,6.031655545136365,85.88553269770719,4.829620201716088,3.9052214417523867,34.22911631092374,0
3.3302275718994685,7.10537550614596,64.01875648116253,2.5903134073705028,3.2904233425637868,37.56937976233118,0
5.284598191485209,5.665974505081795,84.62172666081943,3.712322159580162,4.597576306872989,61.4062395451552,1
4.321140616195306,6.398632356048786,100.0,5.281651836538843,4.885463437899331,55.65728609728817,1
2.131391831932018,7.3197819341425365,66.3682599540719,2.3823583230663035,0.25382599532225525,32.995603724755156,0
4.259771388776773,5.407006266468331,81.89706167610396,1.4649597524676403,2.2060638633359964,50.59191991996957,1
4.577976069593255,7.440474737960399,73.3801782220339,1.1199899660922363,2.063647090029452,59.28326741571669,1
2.6742138456983007,6.980362201073318,84.25887206193036,3.7127120288613313,4.11693798647039,41.50770282453387,1
4.230587658918292,7.5524899544171475,80.19147777415752,1.1168497919414162,0.8818620139772562,60.681420675667134,1
4.087313077669,7.223914134064661,73.58513090955691,2.627680947062077,-0.23154647375841853,53.924229595654865,1
2.2855445532540655,8.364140429973844,84.87872284871074,3.437313187038961,2.207038976245365,41.658719108098836,1
4.536681040522425,7.1252245026479075,98.04348109786743,3.185175536829914,3.118432721054807,60.51876373869977,1
4.841176789552351,6.570594458874747,78.09096208272702,3.4254448641841724,2.3391971343258233,57.75896845507054,1
5.624576864762916,7.122297503032284,87.19757942148182,3.222289855800854,1.892162896246786,72.92341741829496,1
5.5807030780523545,7.543298029036388,67.06727042128836,4.278865813313393,1.486958251328938,68.24931482571934,1
1.9334959480643636,7.048860070325705,70.43563623181991,2.047683619261203,3.0616752471482354,42.15550027603346,1
2.593262440127316,7.040591691203883,84.72406277880377,2.3230048615414685,2.3330930326131103,46.17382798489224,1
4.77255290081299,6.298008312193245,94.84116028535965,2.2273405547291762,4.1960556067822745,69.13028460265662,1
4.770678926368313,6.337099082449052,83.5561334878566,3.83019181186261,0.8082742546465567,60.9668661820825,1
4.772571529459071,5.597394728200307,76.86941969476845,3.9003985883950634,3.545753406671894,50.76489668303995,1
9.779097235982082,8.749576743186939,79.99291405423354,3.451225319318508,0.12436929590201085,100.0,1
4.85633576603975,5.756136764608715,67.49592266030282,4.183493666889928,3.987522557018793,53.00595158696889,1
5.703348460270899,6.307094802204093,86.04515326355367,1.8219591326236193,3.154857439305769,67.50083373109332,1
5.431002645239803,6.281592734430802,88.82333062323409,4.667224111551137,4.516251045464965,61.713602675815984,1
4.977086876958697,7.8949243769444415,75.4790966716692,4.523238621712258,0.245738851395501,64.87323083346786,1
3.5270961330394814,6.705050321707972,75.29957852240499,3.7356219972457465,3.3404411546227797,45.51067555846966,1
5.138453830739901,8.247742072673734,82.65878229652049,4.78179890877106,2.310594350537971,64.51882574465844,1
2.8407621781936423,6.326509375756132,75.63280263959405,1.3433767923222262,5.5301380608058235,38.805256518245756,0
3.6447720898899867,7.278994162223802,79.33867385374178,2.475551863737348,2.2392398666827225,48.28469629783198,1
3.271954678256345,6.164652946740243,100.0,2.264696539318048,4.159805657612274,47.30103925545858,1
4.122811209079484,9.145149127773388,77.52974299254004,3.721479323757343,-0.9490119203357532,52.94734319174428,1
7.471987850010263,5.812401580970487,76.41659847978778,1.9498592603978544,1.795642214716489,99.07773028973577,1
1.1991022111123781,7.309820710227028,73.52458194364841,3.7574951493374855,3.5349536655546725,19.530750887530456,0
5.02939028556177,7.633776880932098,87.44191971499937,4.370536143996714,2.360662825419831,61.93981555231016,1
1.5809261932155225,7.4137990974514985,78.18775826781896,3.6952029000839994,3.7647135923469244,19.701796020376776,0
3.29210220131585,6.814712341122291,73.50626961678574,3.2837510236615013,1.8118847699079594,59.45992082269419,1
5.633425895451049,6.870179300266574,93.21304032273012,2.012126659099251,3.649722839262179,67.60783189349218,1
4.096420028643194,7.04381147197911,94.19603004513637,2.1531490338746355,4.825006368564743,53.12245886706372,1
2.3833828331060407,6.852997998371511,73.99576434261294,4.249618905296667,3.566707609985755,32.479088784709745,0
2.9270444361100476,7.96387911679491,61.33460048639384,3.7793490039053323,2.3127023887961387,38.48778655033708,0
5.019396623402014,9.210523001591351,90.07513689836922,2.960980480622456,0.7980330792329986,74.48814045989842,1
2.904450052424295,6.442508214992166,73.15370174239996,2.5820904542341094,1.9866103278819214,50.89125202157719,1
4.324687884372962,5.630197020420923,87.90625599162769,0.9741921268886231,5.725375915289425,58.750407834165394,1
4.06835775985572,6.911717951648745,60.298961822881644,1.9291475813155612,2.477424408546189,44.679968165864864,1
3.0225994785912746,9.579709337654318,88.92597338299309,4.911419087139723,0.9247739187286989,43.946675163464924,1
7.215916133987989,6.196325432030269,67.8882807071922,1.7195444289975332,2.240640261398477,86.14443803381496,1
4.950878533477017,8.639116805444068,87.30764119066525,3.189479821221081,0.18142353004815126,79.3004011969604,1
0.962286120013589,8.677700814076442,80.14273067836434,4.0074439731951985,2.757386585145794,13.14699189484173,0
4.279681472154142,6.4464117582920055,70.46060580603356,1.7450773319977075,3.2062859527501515,60.0451524199819,1
3.0073203028474182,7.5689830791852755,75.9296368707322,3.1847104747810833,3.884292396857269,39.61366019414921,0
5.278650002194336,8.628396623128538,86.86318456956701,3.937915537510655,1.2933727178129446,72.57203155831367,1
2.811218892350949,6.620872259012513,81.05894453115235,3.0124993219072502,1.5372299680296295,42.82044011980178,1
3.8278953377996516,6.796419639897638,85.84412980472484,5.868403055666768,4.095647959834082,39.891927137780634,0
4.757480918470685,6.418319086051357,99.76440584515485,1.3314007411218047,2.9917885961930355,72.61211616063028,1
5.298632791255182,5.985243269307134,64.35758388288949,4.058728529883879,4.71344554420991,58.02141006475918,1
2.1995553894163358,6.350722454933993,96.17212574968624,2.8271982626035355,3.674488412606089,42.70410309734859,1
3.4982481462385775,5.7760597332377435,81.04355937523214,3.771920154836675,2.680822038819386,46.32354171075012,1
3.2875820332585657,7.034083468259226,71.01215951676872,3.4413071516992457,3.130211297111343,38.03732117339584,0
3.020006151139432,6.230026768941358,66.6968637426101,2.2668438028900035,5.9661963732114405,25.94910530685525,0
6.6481813604216455,7.233785911790748,78.10879609222967,3.22899639245934,3.2592005467237115,81.03492489421627,1
4.607472566441434,5.444104353796373,89.2165011192446,1.1420985486017128,4.498377893198164,63.6781705288079,1
2.1086740684974323,7.330880232214457,78.72450879622465,3.6032475005713938,3.7444631697424406,25.179758818894257,0
5.376792920582164,7.833528961608924,95.11154930247348,3.2981584659905256,2.3771395035941865,68.25792969091114,1
7.18323429551895,5.006264357428544,65.48824309948441,3.6386601686431024,5.20326987283425,71.46116174232293,1
5.54869789082672,7.374056569847572,79.87911052153946,4.05811832508715,1.5343182579933252,60.85091673865599,1
1.7209450510689797,8.227668992473292,67.47606555586881,3.367619840209711,2.006179033316306,22.616260447372742,0
3.273648890700623,5.790358981308795,83.63631882624968,3.1480894197982763,5.245084435108151,35.371885061036515,0
5.900366723779934,8.672572386837704,88.868873900973,2.118931663338708,0.4913654610622715,78.3813400998496,1
2.938495801571829,7.419019009366045,75.79238206318946,2.287779236350949,4.005476811880902,35.842673046563604,0
4.665729142219343,6.294988144241591,53.95786143372866,4.186734620177331,3.6133058316132827,39.109544344397044,0
5.161951080144005,6.944230922342294,81.98948146796495,4.436335405705979,2.167999566119165,73.12063645102667,1
2.6096042926328753,7.558326912521722,84.3673855173351,2.761889563687946,3.4393051643985224,45.26657278050249,1
3.9107119659073,7.076005391412411,84.04294754961698,3.046002747253274,2.6372003728493194,49.05850057615297,1
0.0,7.538755992446369,92.35782191822155,2.0953856250062337,3.2207588950397392,18.437164518642568,0
2.463418537998565,6.079326406920634,69.28946320350951,4.172756845267445,3.6289149608208287,31.905006177968435,0
3.6211477729102595,7.169360824036078,86.8021610545045,3.665416823691779,2.7708130324340186,55.33509560706973,1
2.1283252270527258,5.58628550309502,91.92507512477975,4.941217436463749,4.907274701239271,25.070765399254746,0
6.448616955897453,6.888773938651299,62.21412415993483,2.121676922820261,3.4021231189387064,77.56334064334916,1
1.8547879330590509,6.09609235853521,83.19651825918977,2.6219921009817826,1.9083758610130515,31.70657236332309,0
3.3399332699545243,6.264470057410233,74.95820168992329,3.2314459225255723,2.614286202495375,37.51601693563727,0
4.196110865929137,8.236093175210437,79.18477326898355,3.6464895377257704,2.693316809580379,56.65761074194662,1
6.161909933599173,8.091310120594269,83.47676483538336,2.7843323624523677,1.7765532905041839,83.99414960130576,1
